SeniorCitizen,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Total_Services,Is_Solo,Is_Auto_Pay,Short_Contract,Charge_Spike
1,8,DSL,No,Yes,Yes,No,No,Yes,Yes,Mailed check,43.35,371.4,0,3,0,0,1,-3.069197600299958
0,49,DSL,No,Yes,No,No,Yes,Yes,No,Credit card (automatic),49.65,2409.9,0,3,0,1,0,0.46937103324421514
0,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed check,85.1,6155.4,0,6,0,0,0,-0.39047929889862587
0,9,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.5,829.1,1,2,1,0,1,3.388012443061868
0,28,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Mailed check,92.35,2602.9,1,3,0,0,1,-0.6073943787721845
0,54,Fiber optic,Yes,No,Yes,No,Yes,No,No,Mailed check,89.8,4667.0,0,3,1,0,1,3.375674524545829
0,11,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,74.55,824.75,1,1,1,0,1,-0.42045723116081035
0,50,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Mailed check,103.05,5153.5,0,4,0,0,0,-0.017938641227189578
0,69,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,116.0,8182.85,0,6,0,0,0,-2.5903102853581856
0,1,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.9,69.9,0,0,1,0,1,0.0698301698301691
0,68,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),95.1,6683.4,0,4,0,1,0,-3.1838487669298985
0,40,DSL,Yes,Yes,No,Yes,No,No,No,Mailed check,40.25,1564.05,0,3,0,0,0,1.1497275068123258
0,31,No,No,No,No,No,No,No,No,Mailed check,25.75,755.6,0,0,0,0,0,1.3765926905583683
1,33,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),105.35,3465.05,0,4,0,1,1,0.3516666161631292
1,55,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,113.6,6292.7,0,5,0,0,0,-0.8106470791440188
0,68,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),24.0,1664.3,0,0,0,1,0,-0.47464007882236814
0,12,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.4,198.1,0,0,0,1,1,2.8930422464794567
0,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),86.1,6045.9,0,6,0,1,0,0.9476782017154761
0,40,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Mailed check,102.65,4108.15,0,4,1,0,1,-0.05118247043823487
0,64,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Electronic check,92.85,5980.75,0,3,0,0,0,-0.5977586287714303
0,53,Fiber optic,No,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),97.75,5043.2,0,3,0,1,0,2.597078357012137
1,12,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Mailed check,83.8,1029.75,1,3,1,0,1,-2.0053495542038178
1,53,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,54.45,2854.55,1,4,1,0,1,0.5915822342974622
0,72,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),97.95,7114.25,0,4,0,1,0,-0.8576554492298669
0,46,No,No,No,No,No,No,No,No,Electronic check,19.95,907.05,0,0,1,0,0,0.2319503923827746
0,40,No,No,No,No,No,No,No,Yes,Mailed check,24.6,973.95,0,0,1,0,0,0.2518587035324096
0,12,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),50.95,605.75,0,4,1,1,1,0.4750395800349949
0,9,Fiber optic,Yes,No,No,No,No,No,No,Electronic check,75.6,661.55,0,1,1,0,1,2.10261082101988
0,51,Fiber optic,No,No,No,Yes,No,No,Yes,Electronic check,80.75,4116.9,0,1,0,0,1,0.02805337150252285
0,49,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),90.4,4494.65,0,3,0,1,1,-1.325679067774118
1,41,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,99.8,4259.3,1,3,0,0,1,-4.082832126045716
0,56,DSL,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),60.25,3282.75,0,3,1,1,0,1.6305110623024532
0,4,No,No,No,No,No,No,No,Yes,Electronic check,20.2,55.7,0,0,1,0,1,6.278480379905023
0,20,DSL,Yes,No,No,Yes,No,Yes,Yes,Mailed check,64.15,1274.45,0,3,0,0,0,0.4306859657017199
0,26,No,No,No,No,No,No,No,Yes,Credit card (automatic),20.25,493.95,0,0,0,1,1,1.2526537440867678
0,20,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),105.85,2239.65,1,4,0,1,1,-6.12690115494226
0,7,Fiber optic,No,No,No,No,No,No,No,Mailed check,75.45,480.75,1,0,1,0,1,6.781238394515071
0,7,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,93.85,635.6,1,2,1,0,1,3.0629695757748863
0,51,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,99.0,5038.15,0,4,1,0,1,0.21468206505754495
0,4,Fiber optic,No,Yes,No,No,No,No,Yes,Mailed check,80.3,324.2,0,1,1,0,1,-0.7297425643589008
0,1,No,No,No,No,No,No,No,No,Credit card (automatic),19.55,19.55,0,0,1,1,1,0.019530469530465666
0,27,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,Electronic check,100.75,2793.55,0,4,0,0,1,-2.710982926558273
0,22,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,100.75,2095.0,1,3,1,0,1,5.527055588382353
0,12,DSL,No,Yes,No,Yes,No,No,Yes,Mailed check,53.75,648.65,0,2,1,0,1,-0.2996625281226599
0,3,DSL,No,No,No,Yes,No,No,Yes,Mailed check,31.0,95.05,1,1,0,0,1,-0.6727757414195281
0,34,No,No,No,No,No,No,No,Yes,Credit card (automatic),25.6,917.15,0,0,0,1,0,-1.3742066409811464
0,24,DSL,Yes,No,No,Yes,No,No,Yes,Electronic check,58.35,1346.9,0,2,0,0,0,2.2315049372942823
0,51,Fiber optic,No,No,Yes,No,No,No,No,Credit card (automatic),80.0,4242.35,1,1,1,1,1,-3.181702319562376
1,14,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,46.35,672.7,0,2,1,0,1,-1.6965681022784125
0,59,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Electronic check,113.75,6561.25,0,6,0,0,0,2.5442577244453446
0,3,Fiber optic,No,Yes,Yes,No,No,Yes,No,Electronic check,90.4,268.45,0,3,1,0,1,0.9464845051649462
0,65,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,109.3,7337.55,0,5,0,0,0,-3.5836479438777786
1,5,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,70.25,331.9,1,0,1,0,1,3.8832733453309487
0,59,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),90.3,5194.05,0,6,0,1,0,2.266746326333447
0,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),65.25,4478.85,0,6,0,1,0,3.0446139636949496
0,62,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,100.15,6283.3,1,4,0,0,1,-1.1919138400993603
0,28,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Credit card (automatic),94.5,2659.4,1,3,1,1,1,-0.47517945787650717
0,3,DSL,No,No,No,Yes,No,Yes,No,Mailed check,60.65,196.9,0,2,1,0,1,-4.961462845718096
0,19,No,No,No,No,No,No,No,Yes,Credit card (automatic),24.1,439.2,0,0,0,1,1,0.9854270827851188
0,1,No,No,No,No,No,No,No,Yes,Mailed check,19.5,19.5,0,0,1,0,1,0.01948051948051699
0,24,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Electronic check,85.95,2107.15,0,3,1,0,1,-1.8442585725594682
1,57,DSL,No,No,Yes,Yes,No,No,Yes,Electronic check,53.5,3035.8,0,2,1,0,0,0.24128524060980538
0,72,No,No,No,No,No,No,No,No,Credit card (automatic),25.45,1866.45,0,0,1,1,0,-0.47255663115790014
0,67,No,No,No,No,No,No,No,No,Bank transfer (automatic),20.5,1430.95,0,0,1,1,0,-0.8571439232250242
0,52,No,No,No,No,No,No,No,Yes,Credit card (automatic),20.85,1071.6,0,0,0,1,0,0.2427039864618017
0,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),89.9,6457.15,0,6,0,1,0,-1.044493739524782
0,26,No,No,No,No,No,No,No,No,Mailed check,26.0,684.05,0,0,0,0,0,-0.3086035152494091
0,35,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,113.2,3914.05,0,6,1,0,0,1.373195051569951
0,55,Fiber optic,No,No,No,No,No,No,Yes,Credit card (automatic),69.05,3842.6,0,0,0,1,0,-0.8141842875584189
0,33,No,No,No,No,No,No,No,No,Mailed check,20.1,670.35,0,0,0,0,0,-0.21302081755098357
0,72,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,109.65,7880.25,0,5,0,0,0,0.20360342217470873
0,1,No,No,No,No,No,No,No,Yes,Mailed check,19.2,19.2,0,0,0,0,1,0.01918081918081782
0,10,DSL,No,No,No,No,No,Yes,Yes,Mailed check,33.9,298.45,1,1,1,0,1,4.057984201579838
1,37,Fiber optic,No,No,Yes,Yes,Yes,No,No,Electronic check,90.0,3371.75,0,3,0,0,1,-1.1259155157968763
0,12,DSL,No,Yes,No,Yes,No,No,No,Mailed check,34.0,442.45,0,2,1,0,1,-2.867761019915008
0,1,No,No,No,No,No,No,No,No,Mailed check,20.4,20.4,0,0,0,0,0,0.020379620379618046
0,62,DSL,Yes,Yes,No,Yes,No,No,Yes,Credit card (automatic),38.6,2345.55,0,3,0,1,0,0.769158561958676
0,1,DSL,No,No,No,No,No,No,No,Bank transfer (automatic),25.25,25.25,0,0,1,1,1,0.02522477522477118
0,18,DSL,Yes,No,Yes,No,No,No,Yes,Mailed check,60.6,1156.35,0,2,1,0,1,-3.6380978834509037
1,69,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,89.95,6143.15,1,2,0,0,1,0.920130867668604
0,2,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,74.75,144.8,0,1,1,0,1,2.3861819090454617
0,19,No,No,No,No,No,No,No,No,Mailed check,20.6,414.95,0,0,0,0,1,-1.2383242987211176
0,12,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,84.45,1059.55,1,1,1,0,1,-3.8384759603366376
0,9,No,No,No,No,No,No,No,No,Mailed check,20.4,181.8,0,0,1,0,1,0.20224419508943114
0,27,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,81.7,2212.55,0,5,1,0,0,-0.2432613606903402
0,27,Fiber optic,No,No,No,Yes,No,No,Yes,Electronic check,79.5,2180.55,1,1,0,0,1,-1.2581200696270542
0,1,Fiber optic,No,No,No,No,Yes,Yes,No,Mailed check,89.15,89.15,1,2,0,0,1,0.08906093906092849
1,24,No,No,No,No,No,No,No,Yes,Mailed check,20.3,459.95,0,0,1,0,1,1.1362151577017663
1,14,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.95,1036.75,1,0,1,0,1,0.9017177344475442
1,32,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,74.4,2276.95,1,1,1,0,1,3.247536014499559
0,11,No,No,No,No,No,No,No,No,Mailed check,20.0,211.95,0,0,1,0,0,0.7335696754840484
0,1,No,No,No,No,No,No,No,Yes,Mailed check,25.0,25.0,0,0,1,0,1,0.024975024975020688
1,38,Fiber optic,Yes,No,No,No,No,No,Yes,Mailed check,80.45,3162.65,0,1,0,0,1,-2.775441435751702
0,9,No,No,No,No,No,No,No,No,Mailed check,19.75,210.65,0,0,0,0,0,-3.65295522719698
0,54,DSL,Yes,Yes,No,Yes,No,No,Yes,Credit card (automatic),65.65,3566.7,0,3,0,1,0,-0.39877687450231747
0,29,DSL,No,No,No,No,Yes,Yes,Yes,Credit card (automatic),71.0,2080.1,0,2,1,1,0,-0.7251129271404437
1,44,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,89.2,4040.2,0,2,0,0,1,-2.620640439989998
0,59,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,86.75,5186.0,0,6,0,0,0,-1.1468153082151247
0,3,DSL,No,No,No,No,No,Yes,Yes,Electronic check,55.3,196.15,1,1,1,0,1,-10.061546151282911
0,18,DSL,Yes,Yes,No,Yes,No,No,Yes,Mailed check,61.5,1087.45,0,3,0,0,0,1.0894672518193431
1,67,No,No,No,No,No,No,No,No,Credit card (automatic),25.1,1672.15,0,0,1,1,0,0.1429098073163111
0,22,DSL,No,Yes,No,Yes,No,No,No,Electronic check,55.15,1206.05,1,2,0,0,1,0.3320371801281823
0,33,DSL,Yes,No,No,Yes,No,No,No,Credit card (automatic),34.05,1113.95,0,2,0,1,0,0.2949622738704818
0,5,No,No,No,No,No,No,No,No,Mailed check,19.95,107.05,0,0,1,0,1,-1.4557188562287529
0,2,No,No,No,No,No,No,No,No,Mailed check,19.95,38.15,0,0,1,0,1,0.8845327336331827
0,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),89.7,6339.3,0,6,0,1,0,1.655389508479061
0,9,No,No,No,No,No,No,No,No,Mailed check,20.4,184.1,0,0,0,0,1,-0.05328296855905279
0,67,No,No,No,No,No,No,No,No,Mailed check,26.3,1688.9,0,0,0,0,0,1.0929135386039022
0,16,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,84.95,1378.25,1,1,0,0,1,-1.1852415474032796
0,8,No,No,No,No,No,No,No,Yes,Mailed check,20.7,137.6,0,0,1,0,1,3.5021497312835876
0,5,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Mailed check,43.25,219.0,1,4,1,0,1,-0.5412417516496646
0,23,DSL,No,No,No,No,No,No,Yes,Credit card (automatic),48.35,1067.15,1,0,0,1,0,1.954191122125124
0,1,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,79.55,79.55,1,1,1,0,1,0.07947052947052669
1,50,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,71.05,3444.85,1,0,0,0,1,2.1543779124417455
0,17,No,No,No,No,No,No,No,No,Credit card (automatic),19.45,369.05,0,0,1,1,0,-2.2575466149050065
0,68,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),110.8,7553.6,0,5,0,1,0,-0.28071940118528005
0,1,Fiber optic,No,No,No,No,Yes,No,No,Electronic check,84.5,84.5,1,1,1,0,1,0.08441558441558072
1,25,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.3,1813.1,0,0,0,0,1,-3.221099156033759
0,67,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),49.35,3321.35,0,4,1,1,0,-0.22164818435545186
0,32,No,No,No,No,No,No,No,No,Credit card (automatic),20.35,707.5,0,0,1,1,0,-1.7586841036217606
1,67,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,105.6,7112.15,0,4,0,0,0,-0.5499082103252135
1,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),64.45,4641.1,0,6,0,1,0,-0.008826960736655565
0,71,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),108.6,7690.9,1,5,0,1,0,0.2789904367544125
0,1,DSL,No,Yes,No,No,No,No,Yes,Electronic check,49.9,49.9,0,1,0,0,1,0.04985014985014402
0,46,DSL,No,Yes,No,No,No,No,No,Bank transfer (automatic),30.3,1380.1,1,1,1,1,1,0.2984782939501329
1,2,DSL,No,No,Yes,No,No,No,Yes,Electronic check,30.4,78.65,1,1,1,0,1,-8.905347326336837
0,1,DSL,No,No,No,No,No,No,Yes,Mailed check,45.4,45.4,1,0,1,0,1,0.04535464535464229
0,48,DSL,No,Yes,Yes,No,No,Yes,Yes,Electronic check,65.65,3094.65,0,3,0,0,0,1.1794681360805015
0,61,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),103.3,6518.35,0,4,0,1,0,-3.55644497631188
0,32,Fiber optic,No,Yes,No,No,No,Yes,No,Bank transfer (automatic),84.15,2585.95,1,2,0,1,1,3.341587762882412
0,2,DSL,No,No,No,No,No,No,No,Electronic check,44.45,82.7,0,0,1,0,1,3.120664667666169
0,3,No,No,No,No,No,No,No,No,Electronic check,19.75,58.85,1,0,1,0,1,0.13987004331889352
0,5,Fiber optic,No,No,No,Yes,No,Yes,Yes,Credit card (automatic),85.4,425.9,1,2,1,1,1,0.23703259348131667
0,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),89.9,6342.7,0,6,0,1,0,0.5674553879522932
0,37,DSL,Yes,No,No,No,No,No,Yes,Mailed check,55.05,2030.75,0,1,0,0,1,0.16634820680521756
0,65,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),104.1,6700.05,0,4,0,1,0,1.0238934785618738
0,67,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),106.6,7244.7,0,4,0,1,0,-1.5282368919866798
0,49,Fiber optic,No,No,No,No,No,No,No,Credit card (automatic),75.2,3678.3,1,0,0,1,1,0.13418501663231552
0,50,DSL,Yes,No,No,Yes,Yes,No,Yes,Credit card (automatic),70.5,3486.65,0,3,0,1,0,0.7683946321073591
0,25,No,No,No,No,No,No,No,No,Electronic check,19.6,411.15,0,0,0,0,0,3.1546578136874572
0,17,DSL,No,No,Yes,No,No,No,Yes,Mailed check,55.85,937.5,1,1,0,0,0,0.706184930298221
0,64,No,No,No,No,No,No,No,Yes,Mailed check,24.05,1559.15,0,0,0,0,0,-0.3113381040921226
0,25,DSL,No,No,Yes,No,Yes,No,Yes,Credit card (automatic),38.1,970.4,0,2,0,1,0,-0.7144474221031132
1,23,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,106.4,2483.5,1,4,1,0,1,-1.5735663666796995
1,24,DSL,No,No,Yes,Yes,No,No,No,Mailed check,34.25,828.2,0,2,0,0,1,-0.2568955460189173
0,37,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,100.05,3810.55,0,3,1,0,1,-2.9350544579876328
0,21,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,68.65,1493.2,0,0,1,0,1,-2.451376124946421
0,1,DSL,No,No,No,No,No,No,Yes,Mailed check,45.8,45.8,0,0,1,0,1,0.04575424575423881
0,10,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,75.75,777.3,0,0,1,0,1,-1.9722277772222725
0,6,Fiber optic,No,Yes,No,No,No,Yes,Yes,Electronic check,84.4,556.35,1,2,1,0,1,-8.309548408598559
0,51,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Credit card (automatic),96.4,4911.05,0,3,0,1,0,0.10679006293993609
0,10,No,No,No,No,No,No,No,Yes,Mailed check,20.55,187.35,0,0,1,0,1,1.8168733126687329
0,6,DSL,Yes,Yes,No,Yes,No,Yes,No,Credit card (automatic),50.95,307.6,0,4,1,1,1,-0.3081236460589878
0,47,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,90.5,4318.35,0,6,0,0,0,-1.3778323865449806
0,61,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic check,79.4,4820.55,0,5,0,0,0,0.3758856412189999
0,52,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),58.75,3038.55,0,5,1,1,0,0.31746985634890734
0,35,DSL,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),59.45,2136.9,0,2,0,1,1,-1.6025413559612645
0,71,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),105.7,7472.15,0,4,0,1,0,0.459932958690743
0,6,DSL,Yes,Yes,No,No,No,No,No,Electronic check,56.25,389.1,1,2,1,0,1,-8.58919346775538
0,45,DSL,Yes,No,Yes,No,No,No,No,Credit card (automatic),53.3,2296.25,0,2,0,1,0,2.2733561476411595
1,2,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,85.55,187.45,1,1,1,0,1,-8.128160919540235
0,4,DSL,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),68.65,261.25,1,3,1,1,1,3.3538240439890075
0,2,DSL,No,No,No,No,No,No,No,Mailed check,24.3,38.45,0,0,1,0,1,5.084607696151924
0,4,Fiber optic,No,No,No,No,Yes,No,No,Electronic check,77.85,299.2,1,1,1,0,1,3.0686953261684664
0,51,DSL,Yes,No,No,Yes,No,No,No,Credit card (automatic),59.9,3043.6,0,2,1,1,0,0.22273876982804097
0,60,No,No,No,No,No,No,No,No,Credit card (automatic),23.95,1506.4,0,0,0,1,0,-1.1562482291961835
0,9,No,No,No,No,No,No,No,Yes,Mailed check,20.15,163.7,0,0,1,0,0,1.9631318742361934
0,3,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),105.35,323.25,1,4,1,1,1,-2.3640953015661523
0,17,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),95.65,1640.0,0,3,1,1,1,-0.8149138285983071
0,8,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,87.05,762.1,1,1,1,0,1,-8.200593675790543
0,46,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Mailed check,81.0,3846.35,0,5,0,0,0,-2.614486641594752
0,68,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),82.45,5646.6,0,6,1,1,0,-0.5870141615564393
0,1,DSL,No,No,No,No,Yes,No,Yes,Mailed check,53.5,53.5,1,1,1,0,1,0.05344655344654825
0,4,No,No,No,No,No,No,No,No,Bank transfer (automatic),20.5,79.05,0,0,0,1,0,0.742439390152466
0,1,DSL,No,No,No,No,No,No,Yes,Mailed check,25.1,25.1,1,0,1,0,1,0.025074925074921595
0,28,DSL,No,Yes,No,Yes,No,No,Yes,Credit card (automatic),54.4,1516.6,0,2,0,1,0,0.23764865540516666
0,39,DSL,No,Yes,No,No,Yes,No,Yes,Credit card (automatic),58.6,2224.5,0,2,1,1,0,1.5630009486936203
0,11,Fiber optic,No,No,Yes,No,No,Yes,No,Electronic check,84.8,888.75,0,2,1,0,1,4.011889828197425
0,71,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),61.4,4310.35,0,5,0,1,0,0.6917001168997601
0,2,No,No,No,No,No,No,No,No,Mailed check,20.4,42.9,0,0,0,0,1,-1.0392803598200935
1,30,Fiber optic,No,Yes,Yes,No,No,No,Yes,Mailed check,79.65,2365.15,1,2,0,0,1,0.8142945235158834
0,17,No,No,No,No,No,No,No,No,Mailed check,20.15,353.65,0,0,1,0,0,-0.6517175460267026
0,55,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),94.45,5073.1,0,3,0,1,1,2.2134952091780065
0,58,Fiber optic,Yes,No,No,No,No,No,Yes,Bank transfer (automatic),79.8,4526.85,0,1,1,1,1,1.7522077205565267
0,5,DSL,Yes,No,No,Yes,No,No,No,Electronic check,54.2,308.25,1,2,1,0,1,-7.437672465506893
1,1,No,No,No,No,No,No,No,Yes,Electronic check,19.45,19.45,1,0,1,0,1,0.019430569430568312
1,9,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.05,678.45,0,0,1,0,1,-1.3249583379624568
0,26,DSL,No,No,No,Yes,No,No,No,Bank transfer (automatic),49.15,1237.3,0,1,1,1,1,1.5633687165878243
0,50,No,No,No,No,No,No,No,No,Credit card (automatic),19.4,1023.95,0,0,1,1,0,-1.0785904281914398
0,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),113.65,8182.75,0,6,0,1,0,0.002272885098832944
0,43,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),106.0,4532.3,0,5,0,1,0,0.6001255784749162
0,56,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),25.95,1444.05,0,0,1,1,0,0.16385332404778552
0,1,No,No,No,No,No,No,No,No,Mailed check,19.1,19.1,0,0,1,0,1,0.019080919080916914
0,72,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,103.4,7372.65,1,4,0,0,0,1.003505506867981
0,72,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),100.55,7325.1,0,4,0,1,0,-1.18608699879168
0,36,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.4,3474.2,0,2,0,0,1,-1.1028749201411046
0,5,DSL,No,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),75.15,392.65,0,4,1,1,1,-3.364297140571864
0,13,Fiber optic,No,Yes,Yes,No,No,No,Yes,Electronic check,84.45,1058.6,1,2,1,0,1,3.025494192754408
1,44,Fiber optic,No,Yes,Yes,No,No,Yes,No,Credit card (automatic),89.15,3990.75,0,3,1,1,0,-1.5468023454012467
1,70,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,107.9,7475.85,0,5,0,0,0,1.10366851902117
0,44,No,No,No,No,No,No,No,No,Credit card (automatic),19.5,835.5,0,0,1,1,0,0.5117951864730337
1,32,Fiber optic,No,No,No,No,Yes,No,Yes,Credit card (automatic),85.95,2628.6,1,1,0,1,1,3.8088169119715047
0,69,No,No,No,No,No,No,No,Yes,Credit card (automatic),24.95,1718.35,0,0,0,1,0,0.04673772843872115
1,16,DSL,No,No,No,Yes,Yes,No,No,Electronic check,59.4,1023.9,1,2,1,0,1,-4.58975064058496
1,68,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.5,1193.55,0,0,0,1,0,1.9480522345259637
0,16,Fiber optic,No,No,No,No,No,No,Yes,Credit card (automatic),69.95,1205.5,0,0,1,1,1,-5.389041309918127
0,68,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),82.85,5776.45,0,5,0,1,0,-2.0965449037514077
0,4,No,No,No,No,No,No,No,No,Mailed check,19.0,78.9,0,0,1,0,1,-0.7200699825043735
0,26,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),38.85,1025.15,0,3,0,1,1,-0.5773297180877677
0,29,DSL,No,Yes,No,No,No,No,Yes,Electronic check,30.6,856.35,1,1,1,0,1,1.0717078721423405
0,5,No,No,No,No,No,No,No,No,Credit card (automatic),20.35,122.0,0,0,0,1,1,-4.045120975804835
0,70,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),95.0,6602.9,0,3,0,1,0,0.6742046542192384
0,24,DSL,Yes,No,No,Yes,Yes,Yes,No,Bank transfer (automatic),74.4,1712.9,0,4,0,1,0,3.03214032748636
1,72,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Bank transfer (automatic),78.45,5682.25,0,5,0,1,0,-0.46904279107234004
0,1,Fiber optic,No,No,No,Yes,No,No,Yes,Mailed check,74.3,74.3,0,1,1,0,1,0.07422577422576637
0,70,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),51.05,3635.15,0,4,0,1,0,-0.8799724289653028
0,36,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.2,702.9,0,0,0,1,1,-0.32445765395405957
1,38,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,99.55,3734.25,1,3,1,0,1,1.282849135549057
